Title,Content,URL,Date,Location
Updates: New massacre in Gaza as Israel kills more than 70 Palestinians,"These were the updates on Israel’s war on Gaza for Thursday, January 2.",https://www.aljazeera.com/news/liveblog/2025/1/2/live-israel-kills-28-in-gaza-as-7th-palestinian-baby-freezes-to-death,02-Jan-25,
Syria’s Foreign Minister: Rebuilding a nation after al-Assad’s fall,"Asaad al-Shaibani discusses Syria’s path to democracy, rebuilding trust, lifting sanctions, and avoiding new conflicts.",https://www.aljazeera.com/program/talk-to-al-jazeera/2025/1/1/syrias-foreign-minister-rebuilding-a-nation-after-al-assads-fall,01-Jan-25,
Al Jazeera slams Palestinian Authority move to suspend West Bank operations,The network says the PA’s decision is ‘in line with the [Israeli] occupation’s actions against its staff’.,https://www.aljazeera.com/news/2025/1/1/palestinian-authority-suspends-al-jazeera-operations-in-the-west-bank,01-Jan-25,
"Celebrating New Year on the streets of Damascus, Sarah in Syria",Sarah Kassim celebrated a New Year “full of freedom” with thousands of other Syrians in Damascus.,https://www.aljazeera.com/program/newsfeed/2025/1/1/celebrating-new-year-on-the-streets-of-damascus-sarah-in-syria,01-Jan-25,
"Gaza population falls 6 percent since start of war, statistics agency says","Population has declined by about 160,000 since Israel’s assault on Gaza began, Palestinian statistics agency says.",https://www.aljazeera.com/news/2025/1/1/gaza-population-falls-6-percent-since-start-of-war-statistics-agency-says,01-Jan-25,
Al-Shifa was a dream and a nightmare,"The hospital was my dream workplace, but it turned into a place of death and despair.",https://www.aljazeera.com/opinions/2025/1/1/al-shifa-was-a-dream-and-a-nightmare,01-Jan-25,
Israeli attacks kill at least 26 Palestinians across Gaza on New Year’s Day,Gaza’s Health Ministry said at least four children and one woman were among the dead.,https://www.aljazeera.com/news/2025/1/1/israel-kills-at-least-22-palestinians-across-gaza-on-new-year-day,01-Jan-25,
Israelis celebrate the new year while their army kills Palestinians in Gaza,"While Israeli revelers partied in Tel Aviv, Palestinians in Gaza spent New Year’s Eve fleeing Israeli bombardment.",https://www.aljazeera.com/program/newsfeed/2025/1/1/israelis-celebrate-the-new-year-while-their-army-kills-palestinians-in-gaza,01-Jan-25,
"Iran to hold nuclear talks with France, UK, Germany on January 13: Report",The next round of talks with European powers will take place one week before Trump’s return to the White House.,https://www.aljazeera.com/news/2025/1/1/iran-to-hold-nuclear-talks-with-france-uk-germany-on-january-13-report,01-Jan-25,
‘Ready to engage’: Syria’s foreign minister calls for lifting of sanctions,"In exclusive interview with Al Jazeera, Hassan al-Shaibani details the new administration’s goals and challenges ahead.",https://www.aljazeera.com/news/2025/1/1/ready-to-engage-syrias-foreign-minister-calls-for-lifting-of-sanctions,01-Jan-25,
From Champions Trophy to AFCON: Five sport events you can’t miss in 2025,"In a year packed with top international tournaments, Al Jazeera picks the top five must-watch events of 2025.",https://www.aljazeera.com/sports/2025/1/1/five-sport-events-to-watch-in-2025-from-champions-trophy-to-afcon,01-Jan-25,
"Photos: Heavy rains continue in Gaza, compounding displaced people’s misery",Forcibly displaced families struggle to keep their children warm as cold weather kills infants amid Israeli genocide.,https://www.aljazeera.com/gallery/2025/1/1/heavy-rains-continue-to-compound-misery-of-displaced-palestinians-in-gaza,01-Jan-25,
Video: US launches wave of air strikes on Yemen’s capital,US Central Command has released video saying it struck ‘Houthi targets’ in Sanaa and other locations in Yemen.,https://www.aljazeera.com/program/newsfeed/2025/1/1/video-us-launches-wave-of-air-strikes-on-yemens-capital,01-Jan-25,
International community has left Gaza’s children to freeze and starve,"Amjad Shawa, the head of the Palestinian NGOs Network in Gaza, says that the international community has failed Gaza",https://www.aljazeera.com/program/quotable/2025/1/1/international-community-has-left-gazas-children-to-freeze-and-starve,01-Jan-25,
Why is hypothermia killing Gaza’s children?,Babies are at higher risk of dying from severe cold as they generate less heat than adults. Hunger compounds the risks.,https://www.aljazeera.com/news/2025/1/1/why-is-hypothermia-killing-gazas-children,01-Jan-25,
Is Israel backing out of the Lebanon ceasefire terms?,Israeli media announced the army may stay past the 60-day agreed upon withdrawal date.,https://www.aljazeera.com/features/2025/1/1/is-israel-backing-out-of-the-lebanon-ceasefire-terms,01-Jan-25,
Updates: Israel kills 28 Palestinians in Gaza on New Year’s Day,"First day of 2025 sees intensive Israeli bombardment targeting homes and streets in north, central, and south Gaza.",https://www.aljazeera.com/news/liveblog/2025/1/1/live-israel-pounds-gaza-as-winter-worsens-misery-of-war-weary-palestinians,01-Jan-25,
Syria de facto leader al-Sharaa meets Christian clerics,Meeting comes as new authorities seek to reassure minorities of their safety in post-Assad Syria.,https://www.aljazeera.com/news/2024/12/31/syria-de-facto-leader-al-sharaa-meets-christian-clerics,31-Dec-24,
Gaza’s 2024: A year of war and misery,"Al Jazeera takes a closer look at events in Gaza over 2024, as Israel continued and escalated its brutal war.",https://www.aljazeera.com/news/2024/12/31/gazas-2024-a-year-of-war-and-misery,31-Dec-24,
Yemen’s Houthis defiant after new US strikes,"CENTCOM says it struck ‘Houthi targets’ in Sanaa and coastal locations in Yemen, days after Israel targeted the country.",https://www.aljazeera.com/news/2024/12/31/yemens-houthis-defiant-after-new-us-strikes,31-Dec-24,
Freezing conditions are killing babies in Gaza,A growing number of babies are freezing to death in Gaza’s camps as Israel continues its bombardment and blockade.,https://www.aljazeera.com/program/newsfeed/2024/12/31/freezing-conditions-are-killing-babies-in-gaza,31-Dec-24,
Surviving 2024 in Gaza,"This year, I survived genocide. It burned my soul, but it also planted a seed of hope.",https://www.aljazeera.com/opinions/2024/12/31/surviving-2024-in-gaza,31-Dec-24,
"Biden’s ‘Netanyahu first, US second’ strategy was a total disaster",The Biden administration’s unconditional support to Israel has upended the whole US national security strategy.,https://www.aljazeera.com/opinions/2024/12/31/bidens-netanyahu-first-us-second-strategy-was-a-total-disaster,31-Dec-24,
Know their names: The Palestinian journalists killed by Israel in Gaza,"Since the start of Israel’s war on Gaza, at least 217 journalists and media workers have been killed.",https://www.aljazeera.com/features/longform/2024/12/31/know-their-names-the-palestinian-journalists-killed-by-israel-in-gaza,31-Dec-24,
Gaza hospitals on ‘brink of total collapse’ from Israel attacks: UN,UN report says 136 strikes on Gaza hospitals have caused critical damage and casualties among medical personnel.,https://www.aljazeera.com/news/2024/12/31/gaza-hospitals-on-brink-of-total-collapse-from-israel-attacks-un,31-Dec-24,
Panic at Israel’s Ben Gurion airport during Houthi missile attack,Video shows the moment sirens ring in Tel Aviv and Ben Gurion airport as Houthis launch missiles at Israel from Yemen.,https://www.aljazeera.com/program/newsfeed/2024/12/31/panic-at-israels-ben-gurion-airport-during-houthi-missile-attack,31-Dec-24,
Family of Gaza doctor Hussam Abu Safia calls on Israel to release him,"Dr Hussam Abu Safia’s family is calling for his immediate release, as Israeli attacks on other Gaza hospitals continue.",https://www.aljazeera.com/program/newsfeed/2024/12/31/family-of-gaza-doctor-hussam-abu-safia-calls-on-israel-to-release-him,31-Dec-24,
Video: Longest-held Guantanamo Bay detainee repatriated to Tunisia,The US military has released Ridah bin Saleh al-Yazidi from the notorious Guantanamo Bay prison camp.,https://www.aljazeera.com/program/newsfeed/2024/12/31/video-longest-held-guantanamo-bay-detainee-repatriated-to-tunisia,31-Dec-24,
"The pope is right about Israel and Gaza. This is cruelty, not war",The pontiff simply says what needs to be said.,https://www.aljazeera.com/opinions/2024/12/31/the-pope-is-right-about-israel-and-gaza-this-is-cruelty-not-war,31-Dec-24,
"Israel’s war on Gaza: 12 months, 12 pictures","Israel’s war on Gaza has killed at least 45,541 Palestinians and wounded 108,338 since October 7, 2023.",https://www.aljazeera.com/gallery/2024/12/31/israels-war-on-gaza-12-months-12-pictures,31-Dec-24,
US military releases long-held Guantanamo detainee to Tunisia,Transfer from the US military prison is the fourth in two weeks by the outgoing Biden administration.,https://www.aljazeera.com/news/2024/12/31/detainee-held-since-guantanamo-bay-opened-repatriated-to-tunisia-pentagon,31-Dec-24,
Fierce fighting in Khartoum endangers Sudanese civilians,The army’s bid to retake the capital from a paramilitary has led to fierce clashes and high civilian casualties.,https://www.aljazeera.com/features/2024/12/31/fierce-fighting-in-khartoum-endangers-sudanese-civilians,31-Dec-24,
Updates: Israel continues to block Gaza aid; heavy rains flood tent camps,Parents are terrified their children could die from severe cold as Israel intensifies its siege on northern Gaza.,https://www.aljazeera.com/news/liveblog/2024/12/31/live-seventh-palestinian-freezes-to-death-in-gaza-amid-israeli-siege,31-Dec-24,
What’s behind Israel’s siege of north Gaza and is Gaza City next?,Israel carries out hospital attacks in northern Gaza and Gaza City.,https://www.aljazeera.com/program/inside-story/2024/12/30/whats-behind-israels-siege-of-north-gaza-and-is-gaza-city-next,30-Dec-24,
Syria FM says will visit Saudi Arabia in first official trip abroad,"Visit comes as Asaad Hassan al-Shaibani, Syria’s newly appointed foreign minister, meets GCC officials in Damascus.",https://www.aljazeera.com/news/2024/12/30/syria-fm-says-will-visit-saudi-arabia-in-first-official-trip-abroad,30-Dec-24,
Maysaa Sabrine becomes first woman to lead Syria’s central bank,Sabrine has become the first female governor of the Syrian central bank in its more than 70-year history.,https://www.aljazeera.com/news/2024/12/30/maysaa-sabrine-becomes-first-syrian-woman-to-lead-central-bank,30-Dec-24,
Searching for my father in Syria,"With the collapse of the Assad regime, Syrians search prisons, hospitals, and morgues for loved ones.",https://www.aljazeera.com/program/between-us/2024/12/30/searching-for-my-father-in-syria,30-Dec-24,
Drone footage shows destruction of Zabadani from Syria’s war,"Exclusive drone footage reveals the extensive destruction in Zabadani, which endured heavy shelling during Syria’s war.",https://www.aljazeera.com/program/newsfeed/2024/12/30/drone-footage-shows-destruction-of-zabadani-from-syrias-war,30-Dec-24,
Winter rains worsen horrors faced by displaced Palestinians in Gaza,"International aid agencies say Israeli forces have been hampering aid deliveries, making humanitarian crisis even worse.",https://www.aljazeera.com/gallery/2024/12/30/winter-rains-worsen-horrors-faced-by-displaced-palestinians-in-gaza,30-Dec-24,
2024 was a year of anti-Palestinian censorship and active art rebellion,"For 12 months, artists and art workers across the world stood up in solidarity with Palestine and against repression.",https://www.aljazeera.com/opinions/2024/12/30/2024-was-a-year-of-anti-palestinian-censorship-and-active-art-rebellion,30-Dec-24,
Gaza Kamal Adwan Hospital chief Abu Safia held at Israeli army base: Report,"Hussam Abu Safia, who documented Israeli abuses, reportedly detained at Sde Teiman base known for ‘brutality, torture’.",https://www.aljazeera.com/news/2024/12/30/gaza-kamal-adwan-hospital-chief-abu-safia-held-at-israeli-army-base-report,30-Dec-24,
‘Global silence and abandonment’ as Gaza’s Kamal Adwan Hospital destroyed,Northern Gaza’s last operational major health facility is being destroyed by Israeli forces.,https://www.aljazeera.com/features/2024/12/30/global-silence-and-abandonment-as-gazas-kamal-adwan-hospital-destroyed,30-Dec-24,
The end of fear in Syria,Al Jazeera’s Justin Salhani recounts his experiences in the first days after al-Assad.,https://www.aljazeera.com/features/2024/12/30/syria-end-of-fear-assad-damascus-aleppo,30-Dec-24,
Syria and Ukraine seek ‘strategic partnerships’ as senior officials meet,Ukrainian Foreign Minister Andrii Sybiha visits Damascus to strengthen ties after years of Russian influence.,https://www.aljazeera.com/news/2024/12/30/syria-and-ukraine-seek-strategic-partnerships-as-senior-officials-meet,30-Dec-24,
Sixth baby dies from severe cold in Gaza as Israel raids hospitals,One-month-old Ali al-Batran dies a day after twin brother as enclave suffers bitter temperatures under Israeli bombs.,https://www.aljazeera.com/news/2024/12/30/sixth-baby-freezes-to-death-in-gaza-as-israel-raids-hospitals,30-Dec-24,
"NYT ‘investigates’ genocide, uncovers nothing but ‘loosened standards’","According to the US paper of record, Israel never intended to ‘erase the Gaza Strip from the face of Earth’.",https://www.aljazeera.com/opinions/2024/12/30/nyt-investigates-genocide-uncovers-nothing-but-loosened-standards,30-Dec-24,
Last video of Kamal Adwan Hospital director before arrest,Israeli military video shows the last time the director of Gaza’s Kamal Adwan Hospital was seen before being detained.,https://www.aljazeera.com/program/newsfeed/2024/12/30/last-video-of-kamal-adwan-hospital-director-before-arrest,30-Dec-24,
"Palestinian Authority’s raid on Jenin appeals to Israeli, Western interests",The Palestinian Authority is fighting armed groups in Jenin in hopes of winning favour with Israel and the US.,https://www.aljazeera.com/features/2024/12/30/the-pa-crackdown-on-palestinians-appeals-to-israeli-western-interests,30-Dec-24,
Salah says new Liverpool deal is ‘far away’,"Egypt forward Mohamed Salah says he is a long way from extending his contract at Liverpool, which expires in the summer.",https://www.aljazeera.com/sports/2024/12/30/salah-says-new-liverpool-deal-is-far-away,30-Dec-24,
How the world voted in 2024,The super-cycle of elections in 2024 had nearly 1.8 billion people globally vote for their leaders.,https://www.aljazeera.com/news/longform/2024/12/30/how-the-world-voted-in-2024,30-Dec-24,
"Photos: No privacy, constant struggles for women in Gaza’s tent camps","With much of Gaza levelled by Israel, Palestinian women try to preserve their modesty and dignity in displacement camps.",https://www.aljazeera.com/gallery/2024/12/30/no-privacy-constant-struggles-for-women-in-gazas-crowded-tent-camps,30-Dec-24,
Jimmy Carter: The father of Arab-Israeli normalisation,"With the Camp David Accords, the late US president set in motion the gradual Arab abandonment of the Palestinian cause.",https://www.aljazeera.com/opinions/2024/12/30/jimmy-carter-the-father-of-arab-israeli-normalisation,30-Dec-24,
"Updates: Israel intensifies attacks in North Gaza, kills 27 across Strip","Israeli attacks kill 27 people, wound 149 in latest 24-hour reporting period, according to enclave’s Health Ministry.",https://www.aljazeera.com/news/liveblog/2024/12/30/live-israeli-forces-arrest-patients-after-bombing-two-north-gaza-hospitals,30-Dec-24,
Syria’s de facto leader says holding elections could take up to four years,It’s the first time Ahmed al-Sharaa has commented on an electoral timeline since ousting longtime ruler Bashar al-Assad.,https://www.aljazeera.com/news/2024/12/29/syrias-de-facto-leader-says-holding-elections-could-take-up-to-four-years,29-Dec-24,
"Who is Hussam Abu Safia, director of key Gaza hospital detained by Israel?",Head of one of northern Gaza’s last partially functioning hospitals arrested as Israeli military raids the facility.,https://www.aljazeera.com/news/2024/12/29/who-is-hussam-abu-safia-director-of-key-gaza-hospital-detained-by-israel,29-Dec-24,
"Twenty-day-old baby dies of cold in Gaza, fifth such fatality this winter",Jumaa al-Batran is fifth infant to die from winter-related causes as Israeli genocide causes harsh living conditions.,https://www.aljazeera.com/news/2024/12/29/twenty-day-old-baby-dies-of-cold-in-gaza-fifth-such-fatality-this-winter,29-Dec-24,
Calls for Israel to release director of Gaza’s Kamal Adwan Hospital,Israel’s raid on Kamal Adwan Hospital has been condemned amid demands to release director whose whereabouts are unknown.,https://www.aljazeera.com/program/newsfeed/2024/12/29/calls-for-israel-to-release-director-of-gazas-kamal-adwan-hospital,29-Dec-24,
Calls for the release of Gaza hospital director detained by Israel,"Palestinians, campaigners express concern after Abu Safia and others from Kamal Adwan Hospital are detained by Israel.",https://www.aljazeera.com/news/2024/12/29/calls-for-the-release-of-gaza-hospital-director-detained-by-israel,29-Dec-24,
"Updates: Israel kills 30 Palestinians, continues siege of north Gaza","Israeli bombing of Nuseirat kills 9, and 7 killed in Beit Hanoon as northern Strip completely cut off.",https://www.aljazeera.com/news/liveblog/2024/12/29/live-israeli-forces-kill-36-in-gaza-kamal-adwan-hospital-empty,29-Dec-24,
Syrian authorities crack down on ‘remnants’ of Bashar al-Assad’s rule,"Push comes as Syria’s new de facto leader Ahmed al-Sharaa met Bahraini, Libyan delegations in Damascus.",https://www.aljazeera.com/news/2024/12/28/syrian-authorities-crack-down-on-remnants-of-bashar-al-assads-rule,28-Dec-24,
When burning hospitals are no longer news,The silence over the demise of Kamal Adwan Hospital is deafening. The world has fully accepted Israel’s genocide.,https://www.aljazeera.com/opinions/2024/12/28/when-burning-hospitals-are-no-longer-news,28-Dec-24,
How concerned are Israelis by what their government is doing in their name?,"Israel has been attacking hospitals and displacement shelters for more than a year now, killing tens of thousands.",https://www.aljazeera.com/news/2024/12/28/how-concerned-are-israelis-by-what-their-government-is-doing-in-their-name,28-Dec-24,
One in six children live in conflict zones this year: UNICEF,"More children than ever have been forcibly displaced from their homes due to conflict, according to the UN agency.",https://www.aljazeera.com/news/2024/12/28/2024-among-worst-year-for-children-in-armed-conflict-zones-unicef,28-Dec-24,
Israel detains director of key north Gaza hospital as WHO condemns raids,"WHO says Kamal Adwan Hospital ‘now empty’ after Israeli forces raid facility, detain dozens of medical staff.",https://www.aljazeera.com/news/2024/12/28/this-horror-must-end-who-condemns-israeli-assault-on-key-gaza-hospital,28-Dec-24,
"News, songs, movies and games: What the world searched for in 2024",Al Jazeera breaks down the top trends and most searched terms on Google in 2024.,https://www.aljazeera.com/news/2024/12/28/news-songs-movies-and-games-what-the-world-searched-for-in-2024,28-Dec-24,
"Updates: Kamal Adwan detainees beaten, humiliated by Israeli army",Gaza’s Health Ministry says fate of hospital director unknown after Israel took hundreds of prisoners during its raid.,https://www.aljazeera.com/news/liveblog/2024/12/28/live-israeli-soldiers-storm-set-fire-to-last-hospital-in-northern-gaza,28-Dec-24,
Turkiye to allow pro-Kurdish party to visit jailed PKK founder,"DEM Party expected to hold face-to-face meeting with Abdullah Ocalan, who has been in prison for 25 years.",https://www.aljazeera.com/news/2024/12/27/turkiye-to-allow-pro-kurdish-party-to-visit-jailed-pkk-founder,27-Dec-24,
What are the implications of the latest Israeli attacks on Yemen?,More targets bombed in Yemen; another missile fired at Tel Aviv.,https://www.aljazeera.com/program/inside-story/2024/12/27/what-are-the-implications-of-the-latest-israeli-attacks-on-yemen,27-Dec-24,
"More than 30,000 Syrians returned home since al-Assad’s fall, Turkiye says","Many who fled the civil war hope to return, as Syrians hold day of remembrance for victims of al-Assad regime.",https://www.aljazeera.com/news/2024/12/27/more-than-30000-syrians-returned-home-since-al-assads-fall-turkiye-says,27-Dec-24,
“Israel does not care at all about international law.”,Israel targeting hospitals in Gaza repeatedly,https://www.aljazeera.com/program/quotable/2024/12/27/israel-does-not-care-at-all-about-international-law,27-Dec-24,
Italy says working to free journalist under arrest in Iran for over a week,"Cecilia Sala, 29, who works for Il Foglio and Chora Media, was arrested in Tehran on December 19, authorities said.",https://www.aljazeera.com/news/2024/12/27/italy-says-working-to-free-journalist-under-arrest-in-iran-for-over-a-week,27-Dec-24,
"Israeli soldiers burn Gaza’s Kamal Adwan Hospital, force hundreds to leave",Health officials say they have lost contact with staff at the northern Gaza hospital after Israel forced 350 people out.,https://www.aljazeera.com/news/2024/12/27/israeli-soldiers-burn-gazas-kamal-adwan-hospital-force-hundreds-to-leave,27-Dec-24,
“No infrastructure left” in Palestinian Yarmouk camp,Middle East Analyst Haizam Amirah-Fernandez says rebuilding Syria’s Yarmouk camp will be challenging as “security still,https://www.aljazeera.com/program/quotable/2024/12/27/no-infrastructure-left-in-palestinian-yarmouk-camp,27-Dec-24,
Will AI drive explosive economic growth or is it just hype?,Nations and companies around the world are weighing up AI’s costs and benefits.,https://www.aljazeera.com/program/counting-the-cost/2024/12/27/will-ai-drive-explosive-economic-growth-or-is-it-just-hype,27-Dec-24,
Nearly 70 killed after boat capsizes en route to Spain,"The makeshift boat was carrying about 80 people when it capsized on December 19, Malian authorities said.",https://www.aljazeera.com/news/2024/12/27/nearly-70-killed-after-boat-capsizes-en-route-to-spain,27-Dec-24,
Photos: Uneasy calm settles over Syria’s Homs after outbreak of violence,A tense calm prevails after checkpoints were set up by the new security forces in the country’s third-largest city.,https://www.aljazeera.com/gallery/2024/12/27/uneasy-calm-settles-over-syrias-homs-after-brief-outbreak-of-violence,27-Dec-24,
Should boxing be banned as a sport?,Recent high-profile bouts are making boxing as popular as ever but science points to potential risks for the athletes.,https://www.aljazeera.com/sports/2024/12/27/should-boxing-be-banned-as-a-sport,27-Dec-24,
Health worker displaced by Israeli attacks in Gaza dies of ‘extreme cold’,Many people in Gaza lack adequate shelter and are malnourished after more than a year of Israeli attacks and blockades.,https://www.aljazeera.com/news/2024/12/27/health-worker-in-gaza-displaced-by-israeli-attacks-dies-of-extreme-cold,27-Dec-24,
Doctors and patients forced out of Gaza hospital during Israeli raid,Israeli forces have reportedly stormed northern Gaza’s Kamal Adwan Hospital and forced out all the patients and staff.,https://www.aljazeera.com/program/newsfeed/2024/12/27/doctors-and-patients-forced-out-of-gaza-hospital-during-israeli-raid,27-Dec-24,
Israel attacks Yemen’s main airport while UN health chief boards flight,Israel attacked Sanaa International Airport in Yemen on Thursday.,https://www.aljazeera.com/program/newsfeed/2024/12/27/israel-attacks-yemens-main-airport-while-un-health-chief-boards-flight,27-Dec-24,
"‘Modern slavery’: Trapped in Iraq, Nigerian women cry out for help",Nigerian women recruited to work as domestic helpers in the Middle Eastern country say they face severe abuse.,https://www.aljazeera.com/features/2024/12/27/modern-slavery-trapped-in-iraq-nigerian-women-cry-out-for-help,27-Dec-24,
WHO chief says he was metres away from Israeli attack on Yemen airport,Houthi media says three people killed in the attacks on the airport and three killed after Israel hit city of Hodeidah.,https://www.aljazeera.com/news/2024/12/27/who-chief-says-he-was-metres-away-from-israeli-attack-on-yemen-airport,27-Dec-24,
What climate records were broken in 2024?,"As global temperatures continue to climb, 2024 is poised to overtake 2023 as the hottest year in recorded history.",https://www.aljazeera.com/news/longform/2024/12/27/climate-records-broken-2024,27-Dec-24,
Updates: Israeli forces sets fire to Gaza’s Kamal Adwan Hospital,"These were the updates on Israel’s war on Gaza for Friday, December 27.",https://www.aljazeera.com/news/liveblog/2024/12/27/live-israel-bombs-yemen-kills-about-50-people-near-northern-gaza-hospital,27-Dec-24,
Israel kills five medical staff as another baby freezes to death in Gaza,"Doctor, lab technician and two maintenance workers among those killed as fourth baby in three days dies of cold.",https://www.aljazeera.com/news/2024/12/26/israel-kills-five-medical-staff-as-another-baby-freezes-to-death-in-gaza,26-Dec-24,
"Retraction of US-backed Gaza famine report draws anger, scrutiny",Report by USAID-funded network said ‘highly likely’ the threshold for famine has been surpassed in northern Gaza.,https://www.aljazeera.com/news/2024/12/26/retraction-of-us-backed-gaza-famine-report-draws-anger-scrutiny,26-Dec-24,
Is Israel using starvation as a war tactic in Gaza?,Food supplies are dwindling as Israeli forces continue relentless attacks.,https://www.aljazeera.com/program/inside-story/2024/12/26/is-israel-using-starvation-as-a-war-tactic-in-gaza,26-Dec-24,
Israel kills five Palestinian journalists in attack on media van,"The Israeli genocide has killed at least 38 more Palestinians in Gaza in the past 24 hours, including five journalists.",https://www.aljazeera.com/gallery/2024/12/26/israel-kills-five-palestinian-journalists-in-attack-on-media-van,26-Dec-24,
Sudan’s war came to represent the worst of humanity,The AU has a responsibility to intervene to protect civilians.,https://www.aljazeera.com/opinions/2024/12/26/sudans-war-came-to-represent-the-worst-of-humanity,26-Dec-24,
Record number of migrants died in attempt to reach Spain this year,"More than 10,000 migrants perished – average of 30 a day – in 2024 while trying to reach Spain, NGO says in new report.",https://www.aljazeera.com/news/2024/12/26/record-number-of-migrants-died-in-attempt-to-reach-spain-this-year,26-Dec-24,
"Israel strikes Yemen’s Sanaa airport, Hodeidah power plant","Israeli military attacks several sites, including airport in Yemen’s capital as the WHO chief boards a flight.",https://www.aljazeera.com/news/2024/12/26/israel-strikes-yemens-sanaa-airport-other-key-sites-reports,26-Dec-24,
"Returning to my destroyed house in Homs, Sarah in Syria",“They stole the life from this house.” Sarah Kassim returns to what is left of her childhood home in Syria.,https://www.aljazeera.com/program/newsfeed/2024/12/26/returning-to-my-destroyed-house-in-homs-sarah-in-syria,26-Dec-24,
Three babies freeze to death in Gaza refugee camp amid Israeli blockade,Father of three-week-old victim Sila Mahmoud al-Faseeh says family slept on cold sand in tent exposed to bitter winds.,https://www.aljazeera.com/news/2024/12/26/three-babies-freeze-to-death-in-gaza-refugee-camp,26-Dec-24,
Babies in Gaza die of hypothermia as living conditions worsen,Doctors say three Palestinian babies have died of hypothermia in a displacement camp in southern Gaza.,https://www.aljazeera.com/program/newsfeed/2024/12/26/babies-in-gaza-die-of-hypothermia-as-living-conditions-worsen,26-Dec-24,
"In Quneitra, nobody can celebrate al-Assad’s fall amid Israel’s invasion",Israel has taken advantage of the collapse of the al-Assad regime to advance into southwestern Syria.,https://www.aljazeera.com/news/2024/12/26/in-quneitra-nobody-can-celebrate-al-assads-fall-amid-israels-invasion,26-Dec-24,
The US “talking the talk” but won’t “walk their talk” when it comes to Gaza,International relations professor Hassan Barari says the US will allow Israel to continue causing hunger in Gaza,https://www.aljazeera.com/program/quotable/2024/12/26/the-us-wont-reign-in-israel-in-gaza,26-Dec-24,
Video: Israeli attack kills five journalists inside press vehicle in Gaza,Five Journalists from Al-Quds Today channel have been killed by an Israeli military strike on their broadcasting van.,https://www.aljazeera.com/program/newsfeed/2024/12/26/video-israeli-attack-kills-five-journalists-inside-press-vehicle-in-gaza,26-Dec-24,
Former Israeli official explains why Israelis aren’t concerend with Gaza,“The Israeli public is overwhelmed with the issue of the hostages.”,https://www.aljazeera.com/program/quotable/2024/12/26/israeli-public-focused-on-hostages-as-famine-looms-in-gaza,26-Dec-24,
"Aleppo’s soap makers, now making their soaps in a free Syria","The al-Jubailis have owned and operated their soap factory for generations, and they plan to keep doing so.",https://www.aljazeera.com/gallery/2024/12/26/aleppos-soap-makers-now-making-their-soaps-in-a-free-syria,26-Dec-24,
Syria says 14 policemen killed in ambush by forces loyal to al-Assad,Attack comes after police impose curfews following protests prompted by online video of an attack on an Alawite shrine.,https://www.aljazeera.com/news/2024/12/26/syrian-security-personnel-killed-in-ambush-by-former-regime-forces,26-Dec-24,
‘Heinous attack’: Israel kills five Palestinian journalists in Gaza strike,"Journalists from Al-Quds Today were covering events at al-Awda Hospital when vehicle was struck, according to reports.",https://www.aljazeera.com/news/2024/12/26/five-journalists-killed-in-israeli-strike-near-gaza-hospital,26-Dec-24,
Updates: WHO chief at Yemen airport when deadly Israeli strikes hit,"These were the updates on Israel’s war on Gaza for Thursday, December 26.",https://www.aljazeera.com/news/liveblog/2024/12/26/live-israel-pounds-gaza-as-three-babies-freeze-to-death-in-tent-camps,26-Dec-24,
Protests in Syria after ‘old’ video shows attack on Alawite shrine,Thousands hit the streets as police impose curfews in four cities as a preventive measure.,https://www.aljazeera.com/news/2024/12/25/protests-in-syria-after-old-video-shows-attack-on-alawite-shrine,25-Dec-24,
Erdogan says YPG ‘will be buried’ in Syria if it doesn’t lay down arms,Ankara has repeatedly insisted that the Kurdish YPG militia must disband and called on the US to stop supporting it.,https://www.aljazeera.com/news/2024/12/25/erdogan-says-ypg-will-be-buried-in-syria-if-it-doesnt-lay-down-arms,25-Dec-24,
Israeli forces kill dozens in Gaza as ceasefire talks face challenges,At least 25 people killed across Palestinian enclave since dawn as Hamas says new conditions by Israel delay ceasefire.,https://www.aljazeera.com/news/2024/12/25/israeli-forces-kill-at-least-24-in-gaza-as-ceasefire-talks-face-challenges,25-Dec-24,
Syrian armed groups to unite under one army,"Syrian factions agree to disband and come together to form a national army, under the new Ministry of Defence.",https://www.aljazeera.com/program/newsfeed/2024/12/25/syrian-armed-groups-to-unite-under-one-army,25-Dec-24,
"At Christmas, Pope calls for ‘silence of arms’, says Gaza situation ‘grave’","In his Christmas address, Pope Francis also appealed for peace in Ukraine and Sudan.",https://www.aljazeera.com/news/2024/12/25/at-christmas-pope-calls-for-silence-of-arms-says-gaza-situation-grave,25-Dec-24,
Disabled boy in Gaza dreams of playing with friends,Mohammed Saeed Shabaan is an 8-year-old Palestinian boy from Gaza who lost his limbs in a fire several years ago.,https://www.aljazeera.com/program/newsfeed/2024/12/25/disabled-boy-in-gaza-dreams-of-playing-with-friends,25-Dec-24,
Iran says Syria’s future unclear after foreign minister hits back,The foreign minister of the new government in Damascus says Iran must not ‘spread chaos’ in Syria.,https://www.aljazeera.com/news/2024/12/25/iran-says-syrias-future-unclear-after-foreign-minister-hits-back,25-Dec-24,
